Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,22.799999237060547,22.799999237060547,22.799999237060547,22.799999237060547,1000.0,16.48573112487793
2014-01-03,22.799999237060547,22.799999237060547,22.799999237060547,22.799999237060547,1000.0,16.48573112487793
2014-01-06,22.600000381469727,22.399999618530273,22.600000381469727,22.399999618530273,7400.0,16.196504592895508
2014-01-07,22.700000762939453,22.399999618530273,22.700000762939453,22.399999618530273,5100.0,16.196504592895508
2014-01-08,22.399999618530273,22.399999618530273,22.399999618530273,22.399999618530273,1500.0,16.196504592895508
2014-01-09,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,100.0,16.413423538208008
2014-01-10,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,0.0,16.413423538208008
2014-01-13,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,0.0,16.413423538208008
2014-01-14,23.0,22.700000762939453,22.700000762939453,22.700000762939453,14000.0,16.413423538208008
2014-01-15,22.700000762939453,22.5,22.700000762939453,22.5,52200.0,16.268815994262695
2014-01-16,22.899999618530273,22.5,22.700000762939453,22.5,25800.0,16.268815994262695
2014-01-17,22.700000762939453,22.5,22.700000762939453,22.5,5300.0,16.268815994262695
2014-01-20,22.5,22.399999618530273,22.5,22.5,7200.0,16.268815994262695
2014-01-21,22.5,22.299999237060547,22.5,22.399999618530273,43900.0,16.196504592895508
2014-01-22,22.5,22.0,22.399999618530273,22.5,8600.0,16.268815994262695
2014-01-23,22.399999618530273,22.299999237060547,22.399999618530273,22.299999237060547,6300.0,16.12420082092285
2014-01-24,22.5,22.299999237060547,22.5,22.399999618530273,34700.0,16.196504592895508
2014-01-27,22.600000381469727,22.299999237060547,22.5,22.299999237060547,8000.0,16.12420082092285
2014-01-28,22.399999618530273,22.200000762939453,22.200000762939453,22.200000762939453,15700.0,16.051895141601562
2014-01-29,22.299999237060547,22.100000381469727,22.299999237060547,22.100000381469727,7000.0,15.979589462280273
2014-01-30,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,8200.0,16.051895141601562
2014-01-31,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0.0,16.051895141601562
2014-02-03,22.399999618530273,22.100000381469727,22.100000381469727,22.399999618530273,31300.0,16.196504592895508
2014-02-04,22.5,22.399999618530273,22.399999618530273,22.5,700.0,16.268815994262695
2014-02-05,22.100000381469727,22.100000381469727,22.100000381469727,22.100000381469727,9300.0,15.979589462280273
2014-02-06,22.299999237060547,22.100000381469727,22.100000381469727,22.299999237060547,33200.0,16.12420082092285
2014-02-07,22.299999237060547,22.100000381469727,22.299999237060547,22.100000381469727,22100.0,15.979589462280273
