Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,3.5999999046325684,3.240000009536743,3.559999942779541,3.299999952316284,4033800.0,2.936969518661499
2014-01-03,3.259999990463257,3.0999999046325684,3.1600000858306885,3.259999990463257,5650000.0,2.901370048522949
2014-01-06,3.200000047683716,3.119999885559082,3.200000047683716,3.1600000858306885,3734400.0,2.812370777130127
2014-01-07,3.319999933242798,3.1600000858306885,3.1600000858306885,3.319999933242798,4914000.0,2.9547691345214844
2014-01-08,3.319999933242798,3.240000009536743,3.299999952316284,3.2799999713897705,2200100.0,2.9191696643829346
2014-01-09,3.319999933242798,3.200000047683716,3.2799999713897705,3.2200000286102295,2960500.0,2.8657705783843994
2014-01-10,3.2200000286102295,3.180000066757202,3.2200000286102295,3.200000047683716,2348800.0,2.847970485687256
2014-01-13,3.3399999141693115,3.1600000858306885,3.180000066757202,3.319999933242798,7945600.0,2.9547691345214844
2014-01-14,3.4600000381469727,3.299999952316284,3.319999933242798,3.440000057220459,7585200.0,3.06156849861145
2014-01-15,3.5199999809265137,3.4000000953674316,3.4600000381469727,3.4200000762939453,6316600.0,3.0437684059143066
2014-01-16,3.700000047683716,3.4000000953674316,3.4200000762939453,3.5999999046325684,9609400.0,3.2039666175842285
2014-01-17,3.640000104904175,3.4600000381469727,3.5999999046325684,3.5,7820700.0,3.1149678230285645
2014-01-20,3.5199999809265137,3.4600000381469727,3.5,3.4800000190734863,1180400.0,3.09716796875
2014-01-21,3.819999933242798,3.4800000190734863,3.4800000190734863,3.799999952316284,15147200.0,3.381965160369873
2014-01-22,3.740000009536743,3.640000104904175,3.700000047683716,3.7200000286102295,5895500.0,3.310765504837036
2014-01-23,3.7799999713897705,3.700000047683716,3.7200000286102295,3.700000047683716,4322500.0,3.29296612739563
2014-01-24,3.759999990463257,3.680000066757202,3.740000009536743,3.700000047683716,3516300.0,3.29296612739563
2014-01-27,3.680000066757202,3.5199999809265137,3.6600000858306885,3.5399999618530273,8151100.0,3.150567054748535
